,episode,penalty,alpha,gamma,epsilon
10573,10573,0,0.7,0.6,0.01
10574,10574,0,0.7,0.6,0.01
10575,10575,0,0.7,0.6,0.01
10576,10576,0,0.7,0.6,0.01
10577,10577,1,0.7,0.6,0.01
10578,10578,0,0.7,0.6,0.01
10579,10579,0,0.7,0.6,0.01
10580,10580,0,0.7,0.6,0.01
10581,10581,0,0.7,0.6,0.01
10582,10582,0,0.7,0.6,0.01
10583,10583,0,0.7,0.6,0.01
10584,10584,0,0.7,0.6,0.01
10585,10585,0,0.7,0.6,0.01
10586,10586,0,0.7,0.6,0.01
10587,10587,0,0.7,0.6,0.01
10588,10588,0,0.7,0.6,0.01
10589,10589,0,0.7,0.6,0.01
10590,10590,0,0.7,0.6,0.01
10591,10591,0,0.7,0.6,0.01
10592,10592,0,0.7,0.6,0.01
10593,10593,0,0.7,0.6,0.01
10594,10594,1,0.7,0.6,0.01
10595,10595,0,0.7,0.6,0.01
10596,10596,0,0.7,0.6,0.01
10597,10597,0,0.7,0.6,0.01
10598,10598,0,0.7,0.6,0.01
10599,10599,0,0.7,0.6,0.01
10600,10600,1,0.7,0.6,0.01
10601,10601,1,0.7,0.6,0.01
10602,10602,1,0.7,0.6,0.01
10603,10603,1,0.7,0.6,0.01
10604,10604,0,0.7,0.6,0.01
10605,10605,0,0.7,0.6,0.01
10606,10606,0,0.7,0.6,0.01
10607,10607,0,0.7,0.6,0.01
10608,10608,0,0.7,0.6,0.01
10609,10609,1,0.7,0.6,0.01
10610,10610,0,0.7,0.6,0.01
10611,10611,0,0.7,0.6,0.01
10612,10612,1,0.7,0.6,0.01
10613,10613,0,0.7,0.6,0.01
10614,10614,0,0.7,0.6,0.01
10615,10615,1,0.7,0.6,0.01
10616,10616,0,0.7,0.6,0.01
10617,10617,0,0.7,0.6,0.01
10618,10618,0,0.7,0.6,0.01
10619,10619,0,0.7,0.6,0.01
10620,10620,0,0.7,0.6,0.01
10621,10621,0,0.7,0.6,0.01
10622,10622,0,0.7,0.6,0.01
10623,10623,0,0.7,0.6,0.01
10624,10624,1,0.7,0.6,0.01
10625,10625,0,0.7,0.6,0.01
10626,10626,0,0.7,0.6,0.01
10627,10627,0,0.7,0.6,0.01
10628,10628,0,0.7,0.6,0.01
10629,10629,0,0.7,0.6,0.01
10630,10630,0,0.7,0.6,0.01
10631,10631,1,0.7,0.6,0.01
10632,10632,1,0.7,0.6,0.01
10633,10633,0,0.7,0.6,0.01
10634,10634,0,0.7,0.6,0.01
10635,10635,2,0.7,0.6,0.01
10636,10636,0,0.7,0.6,0.01
10637,10637,0,0.7,0.6,0.01
10638,10638,2,0.7,0.6,0.01
10639,10639,0,0.7,0.6,0.01
10640,10640,0,0.7,0.6,0.01
10641,10641,0,0.7,0.6,0.01
10642,10642,0,0.7,0.6,0.01
10643,10643,0,0.7,0.6,0.01
10644,10644,0,0.7,0.6,0.01
10645,10645,0,0.7,0.6,0.01
10646,10646,0,0.7,0.6,0.01
10647,10647,0,0.7,0.6,0.01
10648,10648,0,0.7,0.6,0.01
10649,10649,0,0.7,0.6,0.01
10650,10650,0,0.7,0.6,0.01
10651,10651,0,0.7,0.6,0.01
10652,10652,0,0.7,0.6,0.01
10653,10653,0,0.7,0.6,0.01
10654,10654,0,0.7,0.6,0.01
10655,10655,0,0.7,0.6,0.01
10656,10656,0,0.7,0.6,0.01
10657,10657,1,0.7,0.6,0.01
10658,10658,1,0.7,0.6,0.01
10659,10659,0,0.7,0.6,0.01
10660,10660,0,0.7,0.6,0.01
10661,10661,0,0.7,0.6,0.01
10662,10662,0,0.7,0.6,0.01
10663,10663,0,0.7,0.6,0.01
10664,10664,0,0.7,0.6,0.01
10665,10665,0,0.7,0.6,0.01
10666,10666,1,0.7,0.6,0.01
10667,10667,0,0.7,0.6,0.01
10668,10668,1,0.7,0.6,0.01
10669,10669,0,0.7,0.6,0.01
10670,10670,0,0.7,0.6,0.01
10671,10671,0,0.7,0.6,0.01
10672,10672,0,0.7,0.6,0.01
10673,10673,1,0.7,0.6,0.01
10674,10674,0,0.7,0.6,0.01
10675,10675,1,0.7,0.6,0.01
10676,10676,0,0.7,0.6,0.01
10677,10677,0,0.7,0.6,0.01
10678,10678,0,0.7,0.6,0.01
10679,10679,1,0.7,0.6,0.01
10680,10680,0,0.7,0.6,0.01
10681,10681,0,0.7,0.6,0.01
10682,10682,0,0.7,0.6,0.01
10683,10683,0,0.7,0.6,0.01
10684,10684,0,0.7,0.6,0.01
10685,10685,0,0.7,0.6,0.01
10686,10686,0,0.7,0.6,0.01
10687,10687,0,0.7,0.6,0.01
10688,10688,0,0.7,0.6,0.01
10689,10689,0,0.7,0.6,0.01
10690,10690,0,0.7,0.6,0.01
10691,10691,0,0.7,0.6,0.01
10692,10692,0,0.7,0.6,0.01
10693,10693,0,0.7,0.6,0.01
10694,10694,0,0.7,0.6,0.01
10695,10695,0,0.7,0.6,0.01
10696,10696,1,0.7,0.6,0.01
10697,10697,0,0.7,0.6,0.01
10698,10698,0,0.7,0.6,0.01
10699,10699,0,0.7,0.6,0.01
10700,10700,1,0.7,0.6,0.01
10701,10701,0,0.7,0.6,0.01
10702,10702,0,0.7,0.6,0.01
10703,10703,0,0.7,0.6,0.01
10704,10704,1,0.7,0.6,0.01
10705,10705,0,0.7,0.6,0.01
10706,10706,0,0.7,0.6,0.01
10707,10707,0,0.7,0.6,0.01
10708,10708,0,0.7,0.6,0.01
10709,10709,0,0.7,0.6,0.01
10710,10710,0,0.7,0.6,0.01
10711,10711,0,0.7,0.6,0.01
10712,10712,0,0.7,0.6,0.01
10713,10713,0,0.7,0.6,0.01
10714,10714,0,0.7,0.6,0.01
10715,10715,0,0.7,0.6,0.01
10716,10716,0,0.7,0.6,0.01
10717,10717,0,0.7,0.6,0.01
10718,10718,0,0.7,0.6,0.01
10719,10719,0,0.7,0.6,0.01
10720,10720,0,0.7,0.6,0.01
10721,10721,0,0.7,0.6,0.01
10722,10722,0,0.7,0.6,0.01
10723,10723,1,0.7,0.6,0.01
10724,10724,0,0.7,0.6,0.01
10725,10725,0,0.7,0.6,0.01
10726,10726,0,0.7,0.6,0.01
10727,10727,1,0.7,0.6,0.01
10728,10728,0,0.7,0.6,0.01
10729,10729,1,0.7,0.6,0.01
10730,10730,0,0.7,0.6,0.01
10731,10731,0,0.7,0.6,0.01
10732,10732,0,0.7,0.6,0.01
10733,10733,0,0.7,0.6,0.01
10734,10734,0,0.7,0.6,0.01
10735,10735,0,0.7,0.6,0.01
10736,10736,0,0.7,0.6,0.01
10737,10737,0,0.7,0.6,0.01
10738,10738,0,0.7,0.6,0.01
10739,10739,0,0.7,0.6,0.01
10740,10740,0,0.7,0.6,0.01
10741,10741,1,0.7,0.6,0.01
10742,10742,0,0.7,0.6,0.01
10743,10743,0,0.7,0.6,0.01
10744,10744,0,0.7,0.6,0.01
10745,10745,0,0.7,0.6,0.01
10746,10746,0,0.7,0.6,0.01
10747,10747,0,0.7,0.6,0.01
10748,10748,0,0.7,0.6,0.01
10749,10749,0,0.7,0.6,0.01
10750,10750,0,0.7,0.6,0.01
10751,10751,0,0.7,0.6,0.01
10752,10752,1,0.7,0.6,0.01
10753,10753,0,0.7,0.6,0.01
10754,10754,0,0.7,0.6,0.01
10755,10755,0,0.7,0.6,0.01
10756,10756,0,0.7,0.6,0.01
10757,10757,0,0.7,0.6,0.01
10758,10758,0,0.7,0.6,0.01
10759,10759,0,0.7,0.6,0.01
10760,10760,0,0.7,0.6,0.01
10761,10761,0,0.7,0.6,0.01
10762,10762,0,0.7,0.6,0.01
10763,10763,0,0.7,0.6,0.01
10764,10764,0,0.7,0.6,0.01
10765,10765,0,0.7,0.6,0.01
10766,10766,0,0.7,0.6,0.01
10767,10767,0,0.7,0.6,0.01
10768,10768,0,0.7,0.6,0.01
10769,10769,0,0.7,0.6,0.01
10770,10770,0,0.7,0.6,0.01
10771,10771,0,0.7,0.6,0.01
10772,10772,0,0.7,0.6,0.01
10773,10773,2,0.7,0.6,0.01
10774,10774,0,0.7,0.6,0.01
10775,10775,0,0.7,0.6,0.01
10776,10776,1,0.7,0.6,0.01
10777,10777,0,0.7,0.6,0.01
10778,10778,1,0.7,0.6,0.01
10779,10779,0,0.7,0.6,0.01
10780,10780,0,0.7,0.6,0.01
10781,10781,0,0.7,0.6,0.01
10782,10782,0,0.7,0.6,0.01
10783,10783,0,0.7,0.6,0.01
10784,10784,0,0.7,0.6,0.01
10785,10785,0,0.7,0.6,0.01
10786,10786,0,0.7,0.6,0.01
10787,10787,0,0.7,0.6,0.01
10788,10788,0,0.7,0.6,0.01
10789,10789,0,0.7,0.6,0.01
10790,10790,0,0.7,0.6,0.01
10791,10791,0,0.7,0.6,0.01
10792,10792,0,0.7,0.6,0.01
10793,10793,1,0.7,0.6,0.01
10794,10794,0,0.7,0.6,0.01
10795,10795,0,0.7,0.6,0.01
10796,10796,0,0.7,0.6,0.01
10797,10797,0,0.7,0.6,0.01
10798,10798,0,0.7,0.6,0.01
10799,10799,0,0.7,0.6,0.01
10800,10800,0,0.7,0.6,0.01
10801,10801,0,0.7,0.6,0.01
10802,10802,0,0.7,0.6,0.01
10803,10803,0,0.7,0.6,0.01
10804,10804,0,0.7,0.6,0.01
10805,10805,0,0.7,0.6,0.01
10806,10806,0,0.7,0.6,0.01
10807,10807,0,0.7,0.6,0.01
10808,10808,1,0.7,0.6,0.01
10809,10809,0,0.7,0.6,0.01
10810,10810,1,0.7,0.6,0.01
10811,10811,0,0.7,0.6,0.01
10812,10812,0,0.7,0.6,0.01
10813,10813,0,0.7,0.6,0.01
10814,10814,0,0.7,0.6,0.01
10815,10815,0,0.7,0.6,0.01
10816,10816,0,0.7,0.6,0.01
10817,10817,0,0.7,0.6,0.01
10818,10818,0,0.7,0.6,0.01
10819,10819,0,0.7,0.6,0.01
10820,10820,0,0.7,0.6,0.01
10821,10821,0,0.7,0.6,0.01
10822,10822,0,0.7,0.6,0.01
10823,10823,0,0.7,0.6,0.01
10824,10824,0,0.7,0.6,0.01
10825,10825,0,0.7,0.6,0.01
10826,10826,0,0.7,0.6,0.01
10827,10827,0,0.7,0.6,0.01
10828,10828,0,0.7,0.6,0.01
10829,10829,0,0.7,0.6,0.01
10830,10830,0,0.7,0.6,0.01
10831,10831,0,0.7,0.6,0.01
10832,10832,0,0.7,0.6,0.01
10833,10833,1,0.7,0.6,0.01
10834,10834,0,0.7,0.6,0.01
10835,10835,1,0.7,0.6,0.01
10836,10836,0,0.7,0.6,0.01
10837,10837,0,0.7,0.6,0.01
10838,10838,1,0.7,0.6,0.01
10839,10839,0,0.7,0.6,0.01
10840,10840,0,0.7,0.6,0.01
10841,10841,0,0.7,0.6,0.01
10842,10842,0,0.7,0.6,0.01
10843,10843,0,0.7,0.6,0.01
10844,10844,0,0.7,0.6,0.01
10845,10845,0,0.7,0.6,0.01
10846,10846,0,0.7,0.6,0.01
10847,10847,0,0.7,0.6,0.01
10848,10848,0,0.7,0.6,0.01
10849,10849,0,0.7,0.6,0.01
10850,10850,0,0.7,0.6,0.01
10851,10851,0,0.7,0.6,0.01
10852,10852,0,0.7,0.6,0.01
10853,10853,0,0.7,0.6,0.01
10854,10854,0,0.7,0.6,0.01
10855,10855,0,0.7,0.6,0.01
10856,10856,2,0.7,0.6,0.01
10857,10857,0,0.7,0.6,0.01
10858,10858,0,0.7,0.6,0.01
10859,10859,0,0.7,0.6,0.01
10860,10860,1,0.7,0.6,0.01
10861,10861,1,0.7,0.6,0.01
10862,10862,0,0.7,0.6,0.01
10863,10863,1,0.7,0.6,0.01
10864,10864,0,0.7,0.6,0.01
10865,10865,0,0.7,0.6,0.01
10866,10866,1,0.7,0.6,0.01
10867,10867,0,0.7,0.6,0.01
10868,10868,0,0.7,0.6,0.01
10869,10869,1,0.7,0.6,0.01
10870,10870,0,0.7,0.6,0.01
10871,10871,0,0.7,0.6,0.01
10872,10872,1,0.7,0.6,0.01
10873,10873,1,0.7,0.6,0.01
10874,10874,0,0.7,0.6,0.01
10875,10875,0,0.7,0.6,0.01
10876,10876,0,0.7,0.6,0.01
10877,10877,0,0.7,0.6,0.01
10878,10878,0,0.7,0.6,0.01
10879,10879,0,0.7,0.6,0.01
10880,10880,0,0.7,0.6,0.01
10881,10881,1,0.7,0.6,0.01
10882,10882,1,0.7,0.6,0.01
10883,10883,0,0.7,0.6,0.01
10884,10884,0,0.7,0.6,0.01
10885,10885,0,0.7,0.6,0.01
10886,10886,1,0.7,0.6,0.01
10887,10887,0,0.7,0.6,0.01
10888,10888,0,0.7,0.6,0.01
10889,10889,0,0.7,0.6,0.01
10890,10890,0,0.7,0.6,0.01
10891,10891,1,0.7,0.6,0.01
10892,10892,0,0.7,0.6,0.01
10893,10893,0,0.7,0.6,0.01
10894,10894,0,0.7,0.6,0.01
10895,10895,0,0.7,0.6,0.01
10896,10896,0,0.7,0.6,0.01
10897,10897,0,0.7,0.6,0.01
10898,10898,0,0.7,0.6,0.01
10899,10899,0,0.7,0.6,0.01
10900,10900,0,0.7,0.6,0.01
10901,10901,1,0.7,0.6,0.01
10902,10902,1,0.7,0.6,0.01
10903,10903,0,0.7,0.6,0.01
10904,10904,0,0.7,0.6,0.01
10905,10905,0,0.7,0.6,0.01
10906,10906,0,0.7,0.6,0.01
10907,10907,1,0.7,0.6,0.01
10908,10908,0,0.7,0.6,0.01
10909,10909,0,0.7,0.6,0.01
10910,10910,1,0.7,0.6,0.01
10911,10911,0,0.7,0.6,0.01
10912,10912,0,0.7,0.6,0.01
10913,10913,0,0.7,0.6,0.01
10914,10914,0,0.7,0.6,0.01
10915,10915,0,0.7,0.6,0.01
10916,10916,0,0.7,0.6,0.01
10917,10917,0,0.7,0.6,0.01
10918,10918,0,0.7,0.6,0.01
10919,10919,0,0.7,0.6,0.01
10920,10920,0,0.7,0.6,0.01
10921,10921,0,0.7,0.6,0.01
10922,10922,0,0.7,0.6,0.01
10923,10923,0,0.7,0.6,0.01
10924,10924,0,0.7,0.6,0.01
10925,10925,0,0.7,0.6,0.01
10926,10926,1,0.7,0.6,0.01
10927,10927,0,0.7,0.6,0.01
10928,10928,0,0.7,0.6,0.01
10929,10929,0,0.7,0.6,0.01
10930,10930,0,0.7,0.6,0.01
10931,10931,0,0.7,0.6,0.01
10932,10932,0,0.7,0.6,0.01
10933,10933,0,0.7,0.6,0.01
10934,10934,0,0.7,0.6,0.01
10935,10935,0,0.7,0.6,0.01
10936,10936,0,0.7,0.6,0.01
10937,10937,0,0.7,0.6,0.01
10938,10938,1,0.7,0.6,0.01
10939,10939,0,0.7,0.6,0.01
10940,10940,0,0.7,0.6,0.01
10941,10941,1,0.7,0.6,0.01
10942,10942,0,0.7,0.6,0.01
10943,10943,0,0.7,0.6,0.01
10944,10944,0,0.7,0.6,0.01
10945,10945,1,0.7,0.6,0.01
10946,10946,0,0.7,0.6,0.01
10947,10947,0,0.7,0.6,0.01
10948,10948,1,0.7,0.6,0.01
10949,10949,0,0.7,0.6,0.01
10950,10950,0,0.7,0.6,0.01
10951,10951,0,0.7,0.6,0.01
10952,10952,0,0.7,0.6,0.01
10953,10953,1,0.7,0.6,0.01
10954,10954,0,0.7,0.6,0.01
10955,10955,0,0.7,0.6,0.01
10956,10956,0,0.7,0.6,0.01
10957,10957,1,0.7,0.6,0.01
10958,10958,2,0.7,0.6,0.01
10959,10959,0,0.7,0.6,0.01
10960,10960,0,0.7,0.6,0.01
10961,10961,0,0.7,0.6,0.01
10962,10962,0,0.7,0.6,0.01
10963,10963,0,0.7,0.6,0.01
10964,10964,0,0.7,0.6,0.01
10965,10965,0,0.7,0.6,0.01
10966,10966,0,0.7,0.6,0.01
10967,10967,0,0.7,0.6,0.01
10968,10968,0,0.7,0.6,0.01
10969,10969,0,0.7,0.6,0.01
10970,10970,0,0.7,0.6,0.01
10971,10971,0,0.7,0.6,0.01
10972,10972,0,0.7,0.6,0.01
10973,10973,0,0.7,0.6,0.01
10974,10974,0,0.7,0.6,0.01
10975,10975,0,0.7,0.6,0.01
10976,10976,0,0.7,0.6,0.01
10977,10977,0,0.7,0.6,0.01
10978,10978,0,0.7,0.6,0.01
10979,10979,1,0.7,0.6,0.01
10980,10980,0,0.7,0.6,0.01
10981,10981,0,0.7,0.6,0.01
10982,10982,0,0.7,0.6,0.01
10983,10983,0,0.7,0.6,0.01
10984,10984,0,0.7,0.6,0.01
10985,10985,0,0.7,0.6,0.01
10986,10986,0,0.7,0.6,0.01
10987,10987,0,0.7,0.6,0.01
10988,10988,0,0.7,0.6,0.01
10989,10989,0,0.7,0.6,0.01
10990,10990,0,0.7,0.6,0.01
10991,10991,0,0.7,0.6,0.01
10992,10992,0,0.7,0.6,0.01
10993,10993,0,0.7,0.6,0.01
10994,10994,0,0.7,0.6,0.01
10995,10995,0,0.7,0.6,0.01
10996,10996,0,0.7,0.6,0.01
10997,10997,1,0.7,0.6,0.01
10998,10998,0,0.7,0.6,0.01
10999,10999,0,0.7,0.6,0.01
11000,11000,0,0.7,0.6,0.01
11001,11001,0,0.7,0.6,0.01
11002,11002,2,0.7,0.6,0.01
11003,11003,0,0.7,0.6,0.01
11004,11004,0,0.7,0.6,0.01
11005,11005,0,0.7,0.6,0.01
11006,11006,0,0.7,0.6,0.01
11007,11007,1,0.7,0.6,0.01
11008,11008,0,0.7,0.6,0.01
11009,11009,0,0.7,0.6,0.01
11010,11010,1,0.7,0.6,0.01
11011,11011,2,0.7,0.6,0.01
11012,11012,0,0.7,0.6,0.01
11013,11013,1,0.7,0.6,0.01
11014,11014,0,0.7,0.6,0.01
11015,11015,0,0.7,0.6,0.01
11016,11016,0,0.7,0.6,0.01
11017,11017,0,0.7,0.6,0.01
11018,11018,1,0.7,0.6,0.01
11019,11019,0,0.7,0.6,0.01
11020,11020,0,0.7,0.6,0.01
11021,11021,0,0.7,0.6,0.01
11022,11022,0,0.7,0.6,0.01
11023,11023,1,0.7,0.6,0.01
11024,11024,0,0.7,0.6,0.01
11025,11025,0,0.7,0.6,0.01
11026,11026,0,0.7,0.6,0.01
11027,11027,0,0.7,0.6,0.01
11028,11028,0,0.7,0.6,0.01
11029,11029,1,0.7,0.6,0.01
11030,11030,0,0.7,0.6,0.01
11031,11031,1,0.7,0.6,0.01
11032,11032,0,0.7,0.6,0.01
11033,11033,0,0.7,0.6,0.01
11034,11034,0,0.7,0.6,0.01
11035,11035,0,0.7,0.6,0.01
11036,11036,0,0.7,0.6,0.01
11037,11037,1,0.7,0.6,0.01
11038,11038,0,0.7,0.6,0.01
11039,11039,0,0.7,0.6,0.01
11040,11040,0,0.7,0.6,0.01
11041,11041,0,0.7,0.6,0.01
11042,11042,0,0.7,0.6,0.01
11043,11043,0,0.7,0.6,0.01
11044,11044,0,0.7,0.6,0.01
11045,11045,0,0.7,0.6,0.01
11046,11046,0,0.7,0.6,0.01
11047,11047,0,0.7,0.6,0.01
11048,11048,0,0.7,0.6,0.01
11049,11049,0,0.7,0.6,0.01
11050,11050,1,0.7,0.6,0.01
11051,11051,0,0.7,0.6,0.01
11052,11052,0,0.7,0.6,0.01
11053,11053,0,0.7,0.6,0.01
11054,11054,0,0.7,0.6,0.01
11055,11055,0,0.7,0.6,0.01
11056,11056,0,0.7,0.6,0.01
11057,11057,0,0.7,0.6,0.01
11058,11058,0,0.7,0.6,0.01
11059,11059,1,0.7,0.6,0.01
11060,11060,0,0.7,0.6,0.01
11061,11061,0,0.7,0.6,0.01
11062,11062,0,0.7,0.6,0.01
11063,11063,1,0.7,0.6,0.01
11064,11064,1,0.7,0.6,0.01
11065,11065,0,0.7,0.6,0.01
11066,11066,0,0.7,0.6,0.01
11067,11067,0,0.7,0.6,0.01
11068,11068,0,0.7,0.6,0.01
11069,11069,0,0.7,0.6,0.01
11070,11070,1,0.7,0.6,0.01
11071,11071,0,0.7,0.6,0.01
11072,11072,0,0.7,0.6,0.01
11073,11073,0,0.7,0.6,0.01
11074,11074,1,0.7,0.6,0.01
11075,11075,0,0.7,0.6,0.01
11076,11076,1,0.7,0.6,0.01
11077,11077,0,0.7,0.6,0.01
11078,11078,0,0.7,0.6,0.01
11079,11079,0,0.7,0.6,0.01
11080,11080,0,0.7,0.6,0.01
11081,11081,0,0.7,0.6,0.01
11082,11082,0,0.7,0.6,0.01
11083,11083,0,0.7,0.6,0.01
11084,11084,0,0.7,0.6,0.01
11085,11085,1,0.7,0.6,0.01
11086,11086,1,0.7,0.6,0.01
11087,11087,0,0.7,0.6,0.01
11088,11088,0,0.7,0.6,0.01
11089,11089,1,0.7,0.6,0.01
11090,11090,0,0.7,0.6,0.01
11091,11091,0,0.7,0.6,0.01
11092,11092,1,0.7,0.6,0.01
11093,11093,0,0.7,0.6,0.01
11094,11094,0,0.7,0.6,0.01
11095,11095,1,0.7,0.6,0.01
11096,11096,1,0.7,0.6,0.01
11097,11097,0,0.7,0.6,0.01
11098,11098,0,0.7,0.6,0.01
11099,11099,0,0.7,0.6,0.01
11100,11100,0,0.7,0.6,0.01
11101,11101,1,0.7,0.6,0.01
11102,11102,0,0.7,0.6,0.01
11103,11103,0,0.7,0.6,0.01
11104,11104,0,0.7,0.6,0.01
11105,11105,0,0.7,0.6,0.01
11106,11106,0,0.7,0.6,0.01
11107,11107,0,0.7,0.6,0.01
11108,11108,1,0.7,0.6,0.01
11109,11109,0,0.7,0.6,0.01
11110,11110,0,0.7,0.6,0.01
11111,11111,0,0.7,0.6,0.01
11112,11112,0,0.7,0.6,0.01
11113,11113,0,0.7,0.6,0.01
11114,11114,0,0.7,0.6,0.01
11115,11115,0,0.7,0.6,0.01
11116,11116,0,0.7,0.6,0.01
11117,11117,0,0.7,0.6,0.01
11118,11118,0,0.7,0.6,0.01
11119,11119,2,0.7,0.6,0.01
11120,11120,0,0.7,0.6,0.01
11121,11121,0,0.7,0.6,0.01
11122,11122,0,0.7,0.6,0.01
11123,11123,0,0.7,0.6,0.01
11124,11124,1,0.7,0.6,0.01
11125,11125,0,0.7,0.6,0.01
11126,11126,0,0.7,0.6,0.01
11127,11127,0,0.7,0.6,0.01
11128,11128,0,0.7,0.6,0.01
11129,11129,0,0.7,0.6,0.01
11130,11130,0,0.7,0.6,0.01
11131,11131,0,0.7,0.6,0.01
11132,11132,0,0.7,0.6,0.01
11133,11133,0,0.7,0.6,0.01
11134,11134,1,0.7,0.6,0.01
11135,11135,0,0.7,0.6,0.01
11136,11136,0,0.7,0.6,0.01
11137,11137,0,0.7,0.6,0.01
11138,11138,0,0.7,0.6,0.01
11139,11139,1,0.7,0.6,0.01
11140,11140,0,0.7,0.6,0.01
11141,11141,0,0.7,0.6,0.01
11142,11142,0,0.7,0.6,0.01
11143,11143,0,0.7,0.6,0.01
11144,11144,0,0.7,0.6,0.01
11145,11145,0,0.7,0.6,0.01
11146,11146,0,0.7,0.6,0.01
11147,11147,0,0.7,0.6,0.01
11148,11148,0,0.7,0.6,0.01
11149,11149,0,0.7,0.6,0.01
11150,11150,0,0.7,0.6,0.01
11151,11151,0,0.7,0.6,0.01
11152,11152,0,0.7,0.6,0.01
11153,11153,0,0.7,0.6,0.01
11154,11154,0,0.7,0.6,0.01
11155,11155,1,0.7,0.6,0.01
11156,11156,0,0.7,0.6,0.01
11157,11157,0,0.7,0.6,0.01
11158,11158,0,0.7,0.6,0.01
11159,11159,0,0.7,0.6,0.01
11160,11160,1,0.7,0.6,0.01
11161,11161,0,0.7,0.6,0.01
11162,11162,1,0.7,0.6,0.01
11163,11163,0,0.7,0.6,0.01
11164,11164,0,0.7,0.6,0.01
11165,11165,0,0.7,0.6,0.01
11166,11166,0,0.7,0.6,0.01
11167,11167,0,0.7,0.6,0.01
11168,11168,1,0.7,0.6,0.01
11169,11169,0,0.7,0.6,0.01
11170,11170,0,0.7,0.6,0.01
11171,11171,0,0.7,0.6,0.01
11172,11172,0,0.7,0.6,0.01
11173,11173,0,0.7,0.6,0.01
11174,11174,0,0.7,0.6,0.01
11175,11175,1,0.7,0.6,0.01
11176,11176,0,0.7,0.6,0.01
11177,11177,0,0.7,0.6,0.01
11178,11178,0,0.7,0.6,0.01
11179,11179,0,0.7,0.6,0.01
11180,11180,0,0.7,0.6,0.01
11181,11181,0,0.7,0.6,0.01
11182,11182,0,0.7,0.6,0.01
11183,11183,0,0.7,0.6,0.01
11184,11184,0,0.7,0.6,0.01
11185,11185,0,0.7,0.6,0.01
11186,11186,1,0.7,0.6,0.01
11187,11187,0,0.7,0.6,0.01
11188,11188,0,0.7,0.6,0.01
11189,11189,1,0.7,0.6,0.01
11190,11190,0,0.7,0.6,0.01
11191,11191,0,0.7,0.6,0.01
11192,11192,0,0.7,0.6,0.01
11193,11193,0,0.7,0.6,0.01
11194,11194,0,0.7,0.6,0.01
11195,11195,0,0.7,0.6,0.01
11196,11196,0,0.7,0.6,0.01
11197,11197,0,0.7,0.6,0.01
11198,11198,0,0.7,0.6,0.01
11199,11199,1,0.7,0.6,0.01
11200,11200,0,0.7,0.6,0.01
11201,11201,0,0.7,0.6,0.01
11202,11202,0,0.7,0.6,0.01
11203,11203,0,0.7,0.6,0.01
11204,11204,0,0.7,0.6,0.01
11205,11205,0,0.7,0.6,0.01
11206,11206,0,0.7,0.6,0.01
11207,11207,1,0.7,0.6,0.01
11208,11208,1,0.7,0.6,0.01
11209,11209,0,0.7,0.6,0.01
11210,11210,0,0.7,0.6,0.01
11211,11211,0,0.7,0.6,0.01
11212,11212,0,0.7,0.6,0.01
11213,11213,1,0.7,0.6,0.01
11214,11214,0,0.7,0.6,0.01
11215,11215,0,0.7,0.6,0.01
11216,11216,0,0.7,0.6,0.01
11217,11217,0,0.7,0.6,0.01
11218,11218,0,0.7,0.6,0.01
11219,11219,0,0.7,0.6,0.01
11220,11220,0,0.7,0.6,0.01
11221,11221,0,0.7,0.6,0.01
11222,11222,2,0.7,0.6,0.01
11223,11223,0,0.7,0.6,0.01
11224,11224,0,0.7,0.6,0.01
11225,11225,1,0.7,0.6,0.01
11226,11226,0,0.7,0.6,0.01
11227,11227,1,0.7,0.6,0.01
11228,11228,0,0.7,0.6,0.01
11229,11229,1,0.7,0.6,0.01
11230,11230,0,0.7,0.6,0.01
11231,11231,0,0.7,0.6,0.01
11232,11232,0,0.7,0.6,0.01
11233,11233,0,0.7,0.6,0.01
11234,11234,0,0.7,0.6,0.01
11235,11235,0,0.7,0.6,0.01
11236,11236,2,0.7,0.6,0.01
11237,11237,0,0.7,0.6,0.01
11238,11238,0,0.7,0.6,0.01
11239,11239,0,0.7,0.6,0.01
11240,11240,0,0.7,0.6,0.01
11241,11241,0,0.7,0.6,0.01
11242,11242,0,0.7,0.6,0.01
11243,11243,0,0.7,0.6,0.01
11244,11244,1,0.7,0.6,0.01
11245,11245,0,0.7,0.6,0.01
11246,11246,0,0.7,0.6,0.01
11247,11247,0,0.7,0.6,0.01
11248,11248,0,0.7,0.6,0.01
11249,11249,0,0.7,0.6,0.01
11250,11250,1,0.7,0.6,0.01
11251,11251,0,0.7,0.6,0.01
11252,11252,0,0.7,0.6,0.01
11253,11253,0,0.7,0.6,0.01
11254,11254,0,0.7,0.6,0.01
11255,11255,1,0.7,0.6,0.01
11256,11256,0,0.7,0.6,0.01
11257,11257,0,0.7,0.6,0.01
11258,11258,2,0.7,0.6,0.01
11259,11259,0,0.7,0.6,0.01
11260,11260,0,0.7,0.6,0.01
11261,11261,0,0.7,0.6,0.01
11262,11262,0,0.7,0.6,0.01
11263,11263,0,0.7,0.6,0.01
11264,11264,0,0.7,0.6,0.01
11265,11265,0,0.7,0.6,0.01
11266,11266,1,0.7,0.6,0.01
11267,11267,0,0.7,0.6,0.01
11268,11268,0,0.7,0.6,0.01
11269,11269,0,0.7,0.6,0.01
11270,11270,2,0.7,0.6,0.01
