,State,Action,Reward,Error,Time,Value,Alpha,Episilon,Max V,Value,Policy
7800,4,0,4.0,0.1995317479072501,5.138433933258057,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.24635696],0.1,,20.246356957182236,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.24635696],[0 1 1 0 0]
7801,4,0,4.0,0.1975364304281776,5.138490200042725,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.44389339],0.1,,20.443893387610412,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.44389339],[0 1 1 0 0]
7802,4,0,4.0,0.19556106612389607,5.138544082641602,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.63945445],0.1,,20.63945445373431,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.63945445],[0 1 1 0 0]
7803,4,0,4.0,0.19360545546265692,5.138593912124634,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.83305991],0.1,,20.833059909196965,[ 4.39572817  4.97383205  5.02081521 14.06238882 20.83305991],[0 1 1 0 0]
7804,4,0,4.0,0.19166940090803025,5.138643026351929,[ 4.39572817  4.97383205  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39572817  4.97383205  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7805,4,1,2.0,0.15712015060686274,5.138707876205444,[ 4.39572817  4.97383205  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39572817  4.97383205  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7806,0,0,0.0,0.008072066950831581,5.138756036758423,[ 4.40380024  4.97383205  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40380024  4.97383205  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7807,1,1,1.0,0.0010411831095471947,5.1388020515441895,[ 4.40380024  4.97279086  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40380024  4.97279086  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7808,0,0,0.0,0.007171153775889217,5.138848066329956,[ 4.41097139  4.97279086  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41097139  4.97279086  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7809,1,1,1.0,0.0002916609587624741,5.138893127441406,[ 4.41097139  4.9724992   5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41097139  4.9724992   5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7810,0,0,0.0,0.04410971392872947,5.1389381885528564,[ 4.36686168  4.9724992   5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36686168  4.9724992   5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7811,0,0,0.0,0.0108387603048846,5.138984203338623,[ 4.37770044  4.9724992   5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37770044  4.9724992   5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7812,1,1,1.0,0.0032568806890322932,5.139027833938599,[ 4.37770044  4.96924232  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37770044  4.96924232  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7813,0,0,0.0,0.009461765012383251,5.139074087142944,[ 4.3871622   4.96924232  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.3871622   4.96924232  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7814,1,1,1.0,0.0020796337690144997,5.139124870300293,[ 4.3871622   4.96716269  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.3871622   4.96716269  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7815,0,0,0.0,0.008328421471933646,5.139171123504639,[ 4.39549063  4.96716269  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39549063  4.96716269  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7816,1,1,1.0,0.0011221124596390909,5.139216184616089,[ 4.39549063  4.96604058  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39549063  4.96604058  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7817,0,0,0.0,0.007394589203372704,5.139261960983276,[ 4.40288521  4.96604058  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40288521  4.96604058  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7818,1,1,1.0,0.00034438818537161356,5.139313220977783,[ 4.40288521  4.96569619  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40288521  4.96569619  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7819,0,0,0.0,0.006624135346351956,5.139364004135132,[ 4.40950935  4.96569619  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40950935  4.96569619  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7820,1,1,1.0,0.00028622281433730027,5.139409065246582,[ 4.40950935  4.96598241  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40950935  4.96598241  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7821,0,0,0.0,0.04409509350283143,5.1394548416137695,[ 4.36541426  4.96598241  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36541426  4.96598241  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7822,0,0,0.0,0.010396991215290275,5.139501094818115,[ 4.37581125  4.96598241  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37581125  4.96598241  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7823,1,1,1.0,0.0027752286729752387,5.139546155929565,[ 4.37581125  4.96320718  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37581125  4.96320718  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7824,0,0,0.0,0.009107521513193452,5.139591932296753,[ 4.38491877  4.96320718  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38491877  4.96320718  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7825,1,1,1.0,0.001678028869490156,5.139636993408203,[ 4.38491877  4.96152915  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38491877  4.96152915  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7826,0,0,0.0,0.008045746763619998,5.13968300819397,[ 4.39296452  4.96152915  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39296452  4.96152915  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7827,1,1,1.0,0.0007861087738154637,5.139733076095581,[ 4.39296452  4.96074304  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39296452  4.96074304  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7828,0,0,0.0,0.007170422297614554,5.139779090881348,[ 4.40013494  4.96074304  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40013494  4.96074304  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7829,1,1,1.0,6.21598896485942e-05,5.139824151992798,[ 4.40013494  4.96068088  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40013494  4.96068088  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7830,0,0,0.0,0.006447785677784701,5.139875173568726,[ 4.40658272  4.96068088  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40658272  4.96068088  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7831,1,1,1.0,0.000524356810316995,5.139919996261597,[ 4.40658272  4.96120524  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40658272  4.96120524  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7832,0,0,0.0,0.005850199222934727,5.139965057373047,[ 4.41243292  4.96120524  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41243292  4.96120524  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7833,1,1,1.0,0.0009984390593494653,5.140009880065918,[ 4.41243292  4.96220368  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41243292  4.96220368  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7834,0,0,0.0,0.04412432923470751,5.140054941177368,[ 4.36830859  4.96220368  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36830859  4.96220368  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7835,0,0,0.0,0.00976747173945345,5.140105962753296,[ 4.37807607  4.96220368  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37807607  4.96220368  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7836,1,1,1.0,0.0021935220211583228,5.140174150466919,[ 4.37807607  4.96001016  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37807607  4.96001016  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7837,0,0,0.0,0.00859330758360386,5.1402428150177,[ 4.38666937  4.96001016  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38666937  4.96001016  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7838,1,0,0.0,0.007884901299967951,5.1403210163116455,[ 4.38666937  4.96001016  5.02081521 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38666937  4.96001016  5.02081521 14.06238882 21.02472931],[0 1 1 0 0]
7839,2,1,1.0,0.007281277416999465,5.140377998352051,[ 4.38666937  4.96001016  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38666937  4.96001016  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7840,0,0,0.0,0.043866693735591024,5.140428066253662,[ 4.34280268  4.96001016  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.34280268  4.96001016  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7841,0,0,0.0,0.012120646198802555,5.140474081039429,[ 4.35492333  4.96001016  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.35492333  4.96001016  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7842,1,1,1.0,0.0040579164148291545,5.140519142150879,[ 4.35492333  4.95595224  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.35492333  4.95595224  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7843,0,0,0.0,0.010543369101587707,5.140564918518066,[ 4.3654667   4.95595224  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.3654667   4.95595224  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7844,1,1,1.0,0.0027032215542034167,5.140615224838257,[ 4.3654667   4.95324902  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.3654667   4.95324902  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7845,0,0,0.0,0.009245742251550572,5.140662908554077,[ 4.37471244  4.95324902  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37471244  4.95324902  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7846,1,0,0.0,0.0064410962024412655,5.140729188919067,[ 4.37471244  4.95324902  5.01353393 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37471244  4.95324902  5.01353393 14.06238882 21.02472931],[0 1 1 0 0]
7847,2,1,1.0,0.007629273931827996,5.140775203704834,[ 4.37471244  4.95324902  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37471244  4.95324902  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7848,0,0,0.0,0.008321168026395487,5.140821933746338,[ 4.38303361  4.95324902  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38303361  4.95324902  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7849,1,1,1.0,0.0008518774737678926,5.140866994857788,[ 4.38303361  4.95239714  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38303361  4.95239714  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7850,0,0,0.0,0.007412382251116867,5.140912055969238,[ 4.39044599  4.95239714  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39044599  4.95239714  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7851,1,1,1.0,9.957532379054613e-05,5.14096212387085,[ 4.39044599  4.95229757  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39044599  4.95229757  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7852,0,0,0.0,0.006662182246864035,5.141009092330933,[ 4.39710817  4.95229757  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39710817  4.95229757  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7853,1,1,1.0,0.0005099786108063497,5.141059160232544,[ 4.39710817  4.95280755  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39710817  4.95280755  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7854,0,0,0.0,0.043971081698998264,5.141104221343994,[ 4.35313709  4.95280755  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.35313709  4.95280755  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7855,0,0,0.0,0.010438970267050075,5.141149997711182,[ 4.36357606  4.95280755  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36357606  4.95280755  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7856,1,1,1.0,0.002558909279149724,5.141213893890381,[ 4.36357606  4.95024864  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36357606  4.95024864  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7857,0,0,0.0,0.00916477140522165,5.141262054443359,[ 4.37274083  4.95024864  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37274083  4.95024864  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7858,1,1,1.0,0.0014781889247648117,5.141313076019287,[ 4.37274083  4.94877045  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37274083  4.94877045  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7859,0,0,0.0,0.008115257261470622,5.14136004447937,[ 4.38085609  4.94877045  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38085609  4.94877045  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7860,1,0,0.0,0.005110351928332602,5.141425132751465,[ 4.38085609  4.94877045  5.00590466 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38085609  4.94877045  5.00590466 14.06238882 21.02472931],[0 1 1 0 0]
7861,2,1,1.0,0.0063134180603243275,5.141472101211548,[ 4.38085609  4.94877045  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38085609  4.94877045  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7862,0,0,0.0,0.007303731535323533,5.141535997390747,[ 4.38815982  4.94877045  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38815982  4.94877045  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7863,1,1,1.0,5.7338959423081094e-05,5.141582012176514,[ 4.38815982  4.94882779  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38815982  4.94882779  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7864,0,0,0.0,0.0065785188881393175,5.14162802696228,[ 4.39473834  4.94882779  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39473834  4.94882779  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7865,1,1,1.0,0.0006436717634133338,5.141672849655151,[ 4.39473834  4.94947146  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39473834  4.94947146  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7866,0,0,0.0,0.04394738337558035,5.141724109649658,[ 4.35079095  4.94947146  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.35079095  4.94947146  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7867,0,0,0.0,0.010373335795590589,5.141769886016846,[ 4.36116429  4.94947146  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36116429  4.94947146  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7868,1,1,1.0,0.002442359695127028,5.1418211460113525,[ 4.36116429  4.9470291   4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.36116429  4.9470291   4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7869,0,0,0.0,0.009116189843470046,5.1418681144714355,[ 4.37028048  4.9470291   4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37028048  4.9470291   4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7870,1,1,1.0,0.0013776666397019356,5.141917943954468,[ 4.37028048  4.94565143  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37028048  4.94565143  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7871,0,0,0.0,0.008080580861549792,5.14196515083313,[ 4.37836106  4.94565143  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37836106  4.94565143  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7872,1,1,1.0,0.0005126476981923034,5.142012119293213,[ 4.37836106  4.94513878  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.37836106  4.94513878  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7873,0,0,0.0,0.007226384482557524,5.142059087753296,[ 4.38558745  4.94513878  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38558745  4.94513878  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7874,1,1,1.0,0.00018899167505708194,5.1421051025390625,[ 4.38558745  4.94532778  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.38558745  4.94532778  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7875,0,0,0.0,0.00652075528505689,5.142151832580566,[ 4.3921082   4.94532778  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.3921082   4.94532778  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7876,1,1,1.0,0.0007569604832064592,5.142196893692017,[ 4.3921082   4.94608474  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.3921082   4.94608474  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7877,0,0,0.0,0.0059368062000398686,5.142244100570679,[ 4.39804501  4.94608474  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39804501  4.94608474  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7878,1,1,1.0,0.0012155769928894778,5.142289161682129,[ 4.39804501  4.94730031  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.39804501  4.94730031  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7879,0,0,0.0,0.005452527509395822,5.142338991165161,[ 4.40349753  4.94730031  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40349753  4.94730031  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7880,1,1,1.0,0.001584746769446177,5.142384052276611,[ 4.40349753  4.94888506  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40349753  4.94888506  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7881,0,0,0.0,0.005049901967706472,5.142429828643799,[ 4.40854744  4.94888506  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40854744  4.94888506  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7882,1,1,1.0,0.0018807632695951428,5.142480134963989,[ 4.40854744  4.95076582  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.40854744  4.95076582  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7883,0,0,0.0,0.004714180465199381,5.142525911331177,[ 4.41326162  4.95076582  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41326162  4.95076582  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7884,1,1,1.0,0.00211696318450354,5.142570972442627,[ 4.41326162  4.95288279  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41326162  4.95288279  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7885,0,0,0.0,0.004433289105284732,5.142621278762817,[ 4.41769491  4.95288279  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41769491  4.95288279  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7886,1,1,1.0,0.0023042628855288075,5.14267110824585,[ 4.41769491  4.95518705  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.41769491  4.95518705  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7887,0,0,0.0,0.004197343854453895,5.142717123031616,[ 4.42189225  4.95518705  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.42189225  4.95518705  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7888,1,1,1.0,0.002451597543876716,5.142762899398804,[ 4.42189225  4.95763865  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.42189225  4.95763865  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7889,0,0,0.0,0.003998253247957351,5.142810106277466,[ 4.4258905   4.95763865  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.4258905   4.95763865  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7890,1,1,1.0,0.0025662805818052804,5.142855167388916,[ 4.4258905   4.96020493  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.4258905   4.96020493  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7891,0,0,0.0,0.003829393175524132,5.1429009437561035,[ 4.4297199   4.96020493  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.4297199   4.96020493  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7892,1,1,1.0,0.00265429790942191,5.142950057983398,[ 4.4297199   4.96285923  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.4297199   4.96285923  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7893,0,0,0.0,0.003685340669819759,5.1429970264434814,[ 4.43340524  4.96285923  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.43340524  4.96285923  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7894,1,1,1.0,0.0027205487787633764,5.143042087554932,[ 4.43340524  4.96557977  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.43340524  4.96557977  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7895,0,0,0.0,0.0035616559929264827,5.14309287071228,[ 4.43696689  4.96557977  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.43696689  4.96557977  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7896,1,1,1.0,0.0027690429402504437,5.143139123916626,[ 4.43696689  4.96834882  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.43696689  4.96834882  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7897,0,0,0.0,0.0034547042582564027,5.143185138702393,[ 4.4404216   4.96834882  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.4404216   4.96834882  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7898,1,1,1.0,0.0028030620294685173,5.143229961395264,[ 4.4404216   4.97115188  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.4404216   4.97115188  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7899,0,0,0.0,0.0033615094150829528,5.143334150314331,[ 4.44378311  4.97115188  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.44378311  4.97115188  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7900,1,1,1.0,0.0028252916738789936,5.143383979797363,[ 4.44378311  4.97397717  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.44378311  4.97397717  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7901,0,1,0.0,0.002305864148286041,5.1434550285339355,[ 4.44378311  4.97397717  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.44378311  4.97397717  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7902,0,0,0.0,0.0032796347242237903,5.143542051315308,[ 4.44706274  4.97397717  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.44706274  4.97397717  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7903,1,1,1.0,0.0028379296316712655,5.143590211868286,[ 4.44706274  4.9768151   4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.44706274  4.9768151   4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7904,0,0,0.0,0.003207084918651937,5.1436378955841064,[ 4.45026983  4.9768151   4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45026983  4.9768151   4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7905,1,1,1.0,0.0028427743111827833,5.143725156784058,[ 4.45026983  4.97965787  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45026983  4.97965787  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7906,0,0,0.0,0.0031422261147930897,5.14377498626709,[ 4.45341205  4.97965787  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45341205  4.97965787  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7907,1,1,1.0,0.002841297230395945,5.143854141235352,[ 4.45341205  4.98249917  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45341205  4.98249917  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7908,0,0,0.0,0.00308372025404946,5.143933057785034,[ 4.45649577  4.98249917  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45649577  4.98249917  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7909,1,1,1.0,0.00283470233022074,5.144000053405762,[ 4.45649577  4.98533387  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45649577  4.98533387  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7910,0,0,0.0,0.0030304714383643907,5.144068002700806,[ 4.45952624  4.98533387  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45952624  4.98533387  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7911,1,1,1.0,0.0028239745266515296,5.144126892089844,[ 4.45952624  4.98815785  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.45952624  4.98815785  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7912,0,0,0.0,0.0029815820019265084,5.144174098968506,[ 4.46250783  4.98815785  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.46250783  4.98815785  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7913,1,1,1.0,0.002809919454159804,5.144221067428589,[ 4.46250783  4.99096777  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.46250783  4.99096777  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7914,0,0,0.0,0.0029363165526082647,5.144276857376099,[ 4.46544414  4.99096777  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.46544414  4.99096777  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
7915,1,1,1.0,0.0027931959984784705,5.144327163696289,[ 4.46544414  4.99376096  4.99959124 14.06238882 21.02472931],0.1,,21.024729310104995,[ 4.46544414  4.99376096  4.99959124 14.06238882 21.02472931],[0 1 1 0 0]
